Województwo	Powiat	Gmina	Typ	Siedziba
małopolskie	krakowski	Mogilany	wiejska	Mogilany
małopolskie	krakowski	Skała	miejsko-wiejska	Skała
małopolskie	krakowski	Skawina	miejsko-wiejska	Skawina
małopolskie	krakowski	Słomniki	miejsko-wiejska	Słomniki
małopolskie	krakowski	Sułoszowa	wiejska	Sułoszowa
małopolskie	krakowski	Świątniki Górne	miejsko-wiejska	Świątniki Górne
małopolskie	krakowski	Wielka Wieś	wiejska	Wielka Wieś
małopolskie	krakowski	Zabierzów	wiejska	Zabierzów
małopolskie	krakowski	Zielonki	wiejska	Zielonki
małopolskie	Kraków	Kraków	miejska	Kraków
małopolskie	limanowski	Dobra	wiejska	Dobra
małopolskie	limanowski	Jodłownik	wiejska	Jodłownik
małopolskie	limanowski	Kamienica	wiejska	Kamienica
małopolskie	limanowski	Laskowa	wiejska	Laskowa
małopolskie	limanowski	Limanowa	miejska	Limanowa
małopolskie	limanowski	Limanowa	wiejska	Limanowa
małopolskie	limanowski	Łukowica	wiejska	Łukowica
małopolskie	limanowski	Mszana Dolna	miejska	Mszana Dolna
małopolskie	limanowski	Mszana Dolna	wiejska	Mszana Dolna
małopolskie	limanowski	Niedźwiedź	wiejska	Niedźwiedź
małopolskie	limanowski	Słopnice	wiejska	Słopnice
małopolskie	limanowski	Tymbark	wiejska	Tymbark
małopolskie	miechowski	Charsznica	wiejska	Charsznica
małopolskie	miechowski	Gołcza	wiejska	Gołcza
małopolskie	miechowski	Kozłów	wiejska	Kozłów
małopolskie	miechowski	Książ Wielki	wiejska	Książ Wielki
małopolskie	miechowski	Miechów	miejsko-wiejska	Miechów
małopolskie	miechowski	Racławice	wiejska	Racławice
małopolskie	miechowski	Słaboszów	wiejska	Słaboszów
małopolskie	myślenicki	Dobczyce	miejsko-wiejska	Dobczyce
małopolskie	myślenicki	Lubień	wiejska	Lubień
małopolskie	myślenicki	Myślenice	miejsko-wiejska	Myślenice
małopolskie	myślenicki	Pcim	wiejska	Pcim
małopolskie	myślenicki	Raciechowice	wiejska	Raciechowice
małopolskie	myślenicki	Siepraw	wiejska	Siepraw
małopolskie	myślenicki	Sułkowice	miejsko-wiejska	Sułkowice
małopolskie	myślenicki	Tokarnia	wiejska	Tokarnia
małopolskie	myślenicki	Wiśniowa	wiejska	Wiśniowa
małopolskie	nowosądecki	Chełmiec	miejsko-wiejska	Chełmiec
małopolskie	nowosądecki	Gródek nad Dunajcem	wiejska	Gródek nad Dunajcem
małopolskie	nowosądecki	Grybów	miejska	Grybów
małopolskie	nowosądecki	Grybów	wiejska	Grybów
małopolskie	nowosądecki	Kamionka Wielka	wiejska	Kamionka Wielka
małopolskie	nowosądecki	Korzenna	wiejska	Korzenna
małopolskie	nowosądecki	Krynica-Zdrój	miejsko-wiejska	Krynica-Zdrój
małopolskie	nowosądecki	Łabowa	wiejska	Łabowa
małopolskie	nowosądecki	Łącko	wiejska	Łącko
małopolskie	nowosądecki	Łososina Dolna	wiejska	Łososina Dolna
małopolskie	nowosądecki	Muszyna	miejsko-wiejska	Muszyna
małopolskie	nowosądecki	Nawojowa	wiejska	Nawojowa
małopolskie	nowosądecki	Piwniczna-Zdrój	miejsko-wiejska	Piwniczna-Zdrój
małopolskie	nowosądecki	Podegrodzie	wiejska	Podegrodzie
małopolskie	nowosądecki	Rytro	wiejska	Rytro
małopolskie	nowosądecki	Stary Sącz	miejsko-wiejska	Stary Sącz
małopolskie	nowotarski	Czarny Dunajec	wiejska	Czarny Dunajec
małopolskie	nowotarski	Czorsztyn	wiejska	Maniowy
małopolskie	nowotarski	Jabłonka	wiejska	Jabłonka
małopolskie	nowotarski	Krościenko nad Dunajcem	wiejska	Krościenko nad Dunajcem
małopolskie	nowotarski	Lipnica Wielka	wiejska	Lipnica Wielka
małopolskie	nowotarski	Łapsze Niżne	wiejska	Łapsze Niżne
małopolskie	nowotarski	Nowy Targ	miejska	Nowy Targ
małopolskie	nowotarski	Nowy Targ	wiejska	Nowy Targ
małopolskie	nowotarski	Ochotnica Dolna	wiejska	Ochotnica Dolna
małopolskie	nowotarski	Raba Wyżna	wiejska	Raba Wyżna
małopolskie	nowotarski	Rabka-Zdrój	miejsko-wiejska	Rabka-Zdrój
małopolskie	nowotarski	Spytkowice	wiejska	Spytkowice
małopolskie	nowotarski	Szaflary	wiejska	Szaflary
małopolskie	nowotarski	Szczawnica	miejsko-wiejska	Szczawnica
małopolskie	Nowy Sącz	Nowy Sącz	miejska	Nowy Sącz
małopolskie	olkuski	Bolesław	wiejska	Bolesław
małopolskie	olkuski	Bukowno	miejska	Bukowno
małopolskie	olkuski	Klucze	wiejska	Klucze
małopolskie	olkuski	Olkusz	miejsko-wiejska	Olkusz
małopolskie	olkuski	Trzyciąż	wiejska	Trzyciąż
małopolskie	olkuski	Wolbrom	miejsko-wiejska	Wolbrom
małopolskie	oświęcimski	Brzeszcze	miejsko-wiejska	Brzeszcze
małopolskie	oświęcimski	Chełmek	miejsko-wiejska	Chełmek
małopolskie	oświęcimski	Kęty	miejsko-wiejska	Kęty
małopolskie	oświęcimski	Osiek	wiejska	Osiek
małopolskie	oświęcimski	Oświęcim	miejska	Oświęcim
małopolskie	oświęcimski	Oświęcim	wiejska	Oświęcim
małopolskie	oświęcimski	Polanka Wielka	wiejska	Polanka Wielka
małopolskie	oświęcimski	Przeciszów	wiejska	Przeciszów
małopolskie	oświęcimski	Zator	miejsko-wiejska	Zator
małopolskie	proszowicki	Koniusza	wiejska	Koniusza
małopolskie	proszowicki	Koszyce	wiejska	Koszyce
małopolskie	proszowicki	Nowe Brzesko	miejsko-wiejska	Nowe Brzesko
małopolskie	proszowicki	Pałecznica	wiejska	Pałecznica
małopolskie	proszowicki	Proszowice	miejsko-wiejska	Proszowice
małopolskie	proszowicki	Radziemice	wiejska	Radziemice
małopolskie	suski	Budzów	wiejska	Budzów
małopolskie	suski	Bystra-Sidzina	wiejska	Bystra Podhalańska
małopolskie	suski	Jordanów	miejska	Jordanów
małopolskie	suski	Jordanów	wiejska	Jordanów
małopolskie	suski	Maków Podhalański	miejsko-wiejska	Maków Podhalański
małopolskie	suski	Stryszawa	wiejska	Stryszawa
małopolskie	suski	Sucha Beskidzka	miejska	Sucha Beskidzka
małopolskie	suski	Zawoja	wiejska	Zawoja
małopolskie	suski	Zembrzyce	wiejska	Zembrzyce
małopolskie	tarnowski	Ciężkowice	miejsko-wiejska	Ciężkowice
małopolskie	tarnowski	Gromnik	wiejska	Gromnik
małopolskie	tarnowski	Lisia Góra	wiejska	Lisia Góra
małopolskie	tarnowski	Pleśna	wiejska	Pleśna
małopolskie	tarnowski	Radłów	miejsko-wiejska	Radłów
małopolskie	tarnowski	Ryglice	miejsko-wiejska	Ryglice
małopolskie	tarnowski	Rzepiennik Strzyżewski	wiejska	Rzepiennik Strzyżewski
małopolskie	tarnowski	Skrzyszów	wiejska	Skrzyszów
małopolskie	tarnowski	Szerzyny	wiejska	Szerzyny
małopolskie	tarnowski	Tarnów	wiejska	Tarnów
małopolskie	tarnowski	Tuchów	miejsko-wiejska	Tuchów
małopolskie	tarnowski	Wierzchosławice	wiejska	Wierzchosławice
małopolskie	tarnowski	Wietrzychowice	wiejska	Wietrzychowice
małopolskie	tarnowski	Wojnicz	miejsko-wiejska	Wojnicz
małopolskie	tarnowski	Zakliczyn	miejsko-wiejska	Zakliczyn
małopolskie	tarnowski	Żabno	miejsko-wiejska	Żabno
małopolskie	Tarnów	Tarnów	miejska	Tarnów
małopolskie	tatrzański	Biały Dunajec	wiejska	Biały Dunajec
małopolskie	tatrzański	Bukowina Tatrzańska	wiejska	Bukowina Tatrzańska
małopolskie	tatrzański	Kościelisko	wiejska	Kościelisko
małopolskie	tatrzański	Poronin	wiejska	Poronin
małopolskie	tatrzański	Zakopane	miejska	Zakopane
małopolskie	wadowicki	Andrychów	miejsko-wiejska	Andrychów
małopolskie	wadowicki	Brzeźnica	wiejska	Brzeźnica
małopolskie	wadowicki	Kalwaria Zebrzydowska	miejsko-wiejska	Kalwaria Zebrzydowska
małopolskie	wadowicki	Lanckorona	wiejska	Lanckorona
małopolskie	wadowicki	Mucharz	wiejska	Mucharz
małopolskie	wadowicki	Spytkowice	wiejska	Spytkowice
małopolskie	wadowicki	Stryszów	wiejska	Stryszów
małopolskie	wadowicki	Tomice	wiejska	Tomice
małopolskie	wadowicki	Wadowice	miejsko-wiejska	Wadowice
małopolskie	wadowicki	Wieprz	wiejska	Wieprz
małopolskie	wielicki	Biskupice	wiejska	Tomaszkowice
małopolskie	wielicki	Gdów	wiejska	Gdów
małopolskie	wielicki	Kłaj	wiejska	Kłaj
małopolskie	wielicki	Niepołomice	miejsko-wiejska	Niepołomice
małopolskie	wielicki	Wieliczka	miejsko-wiejska	Wieliczka
mazowieckie	białobrzeski	Białobrzegi	miejsko-wiejska	Białobrzegi
mazowieckie	białobrzeski	Promna	wiejska	Promna
mazowieckie	białobrzeski	Radzanów	wiejska	Radzanów
mazowieckie	białobrzeski	Stara Błotnica	wiejska	Stara Błotnica
mazowieckie	białobrzeski	Stromiec	wiejska	Stromiec
mazowieckie	białobrzeski	Wyśmierzyce	miejsko-wiejska	Wyśmierzyce
mazowieckie	ciechanowski	Ciechanów	miejska	Ciechanów
mazowieckie	ciechanowski	Ciechanów	wiejska	Ciechanów
mazowieckie	ciechanowski	Glinojeck	miejsko-wiejska	Glinojeck
mazowieckie	ciechanowski	Gołymin-Ośrodek	wiejska	Gołymin-Ośrodek
mazowieckie	ciechanowski	Grudusk	wiejska	Grudusk
mazowieckie	ciechanowski	Ojrzeń	wiejska	Ojrzeń
mazowieckie	ciechanowski	Opinogóra Górna	wiejska	Opinogóra Górna
mazowieckie	ciechanowski	Regimin	wiejska	Regimin
mazowieckie	ciechanowski	Sońsk	wiejska	Sońsk
mazowieckie	garwoliński	Borowie	wiejska	Borowie
mazowieckie	garwoliński	Garwolin	miejska	Garwolin
mazowieckie	garwoliński	Garwolin	wiejska	Garwolin
mazowieckie	garwoliński	Górzno	wiejska	Górzno
mazowieckie	garwoliński	Łaskarzew	miejska	Łaskarzew
mazowieckie	garwoliński	Łaskarzew	wiejska	Łaskarzew
mazowieckie	garwoliński	Maciejowice	wiejska	Maciejowice
mazowieckie	garwoliński	Miastków Kościelny	wiejska	Miastków Kościelny
mazowieckie	garwoliński	Parysów	wiejska	Parysów
mazowieckie	garwoliński	Pilawa	miejsko-wiejska	Pilawa
mazowieckie	garwoliński	Sobolew	wiejska	Sobolew
mazowieckie	garwoliński	Trojanów	wiejska	Trojanów
mazowieckie	garwoliński	Wilga	wiejska	Wilga
mazowieckie	garwoliński	Żelechów	miejsko-wiejska	Żelechów
mazowieckie	gostyniński	Gostynin	miejska	Gostynin
mazowieckie	gostyniński	Gostynin	wiejska	Gostynin
mazowieckie	gostyniński	Pacyna	wiejska	Pacyna
mazowieckie	gostyniński	Sanniki	miejsko-wiejska	Sanniki
mazowieckie	gostyniński	Szczawin Kościelny	wiejska	Szczawin Kościelny
mazowieckie	grodziski	Baranów	wiejska	Baranów
mazowieckie	grodziski	Grodzisk Mazowiecki	miejsko-wiejska	Grodzisk Mazowiecki
mazowieckie	grodziski	Jaktorów	wiejska	Jaktorów
mazowieckie	grodziski	Milanówek	miejska	Milanówek
mazowieckie	grodziski	Podkowa Leśna	miejska	Podkowa Leśna
mazowieckie	grodziski	Żabia Wola	wiejska	Żabia Wola
mazowieckie	grójecki	Belsk Duży	wiejska	Belsk Duży
mazowieckie	grójecki	Błędów	wiejska	Błędów
mazowieckie	grójecki	Chynów	wiejska	Chynów
mazowieckie	grójecki	Goszczyn	wiejska	Goszczyn
mazowieckie	grójecki	Grójec	miejsko-wiejska	Grójec
mazowieckie	grójecki	Jasieniec	wiejska	Jasieniec
mazowieckie	grójecki	Mogielnica	miejsko-wiejska	Mogielnica
mazowieckie	grójecki	Nowe Miasto nad Pilicą	miejsko-wiejska	Nowe Miasto nad Pilicą
mazowieckie	grójecki	Pniewy	wiejska	Pniewy
mazowieckie	grójecki	Warka	miejsko-wiejska	Warka
mazowieckie	kozienicki	Garbatka-Letnisko	wiejska	Garbatka-Letnisko
mazowieckie	kozienicki	Głowaczów	wiejska	Głowaczów
mazowieckie	kozienicki	Gniewoszów	wiejska	Gniewoszów
mazowieckie	kozienicki	Grabów nad Pilicą	wiejska	Grabów nad Pilicą
mazowieckie	kozienicki	Kozienice	miejsko-wiejska	Kozienice
mazowieckie	kozienicki	Magnuszew	wiejska	Magnuszew
mazowieckie	kozienicki	Sieciechów	wiejska	Sieciechów
mazowieckie	legionowski	Jabłonna	wiejska	Jabłonna
mazowieckie	legionowski	Legionowo	miejska	Legionowo
mazowieckie	legionowski	Nieporęt	wiejska	Nieporęt
mazowieckie	legionowski	Serock	miejsko-wiejska	Serock
mazowieckie	legionowski	Wieliszew	wiejska	Wieliszew
mazowieckie	lipski	Chotcza	wiejska	Chotcza
mazowieckie	lipski	Ciepielów	wiejska	Ciepielów
mazowieckie	lipski	Lipsko	miejsko-wiejska	Lipsko
mazowieckie	lipski	Rzeczniów	wiejska	Rzeczniów
mazowieckie	lipski	Sienno	wiejska	Sienno
mazowieckie	lipski	Solec nad Wisłą	wiejska	Solec nad Wisłą
mazowieckie	łosicki	Huszlew	wiejska	Huszlew
mazowieckie	łosicki	Łosice	miejsko-wiejska	Łosice
mazowieckie	łosicki	Olszanka	wiejska	Olszanka
mazowieckie	łosicki	Platerów	wiejska	Platerów
mazowieckie	łosicki	Sarnaki	wiejska	Sarnaki
mazowieckie	łosicki	Stara Kornica	wiejska	Stara Kornica
mazowieckie	makowski	Czerwonka	wiejska	Czerwonka
mazowieckie	makowski	Karniewo	wiejska	Karniewo
mazowieckie	makowski	Krasnosielc	wiejska	Krasnosielc
mazowieckie	makowski	Maków Mazowiecki	miejska	Maków Mazowiecki
mazowieckie	makowski	Młynarze	wiejska	Młynarze
mazowieckie	makowski	Płoniawy-Bramura	wiejska	Płoniawy-Bramura
mazowieckie	makowski	Różan	miejsko-wiejska	Różan
mazowieckie	makowski	Rzewnie	wiejska	Rzewnie
mazowieckie	makowski	Sypniewo	wiejska	Sypniewo
mazowieckie	makowski	Szelków	wiejska	Szelków
mazowieckie	miński	Cegłów	wiejska	Cegłów
mazowieckie	miński	Dębe Wielkie	wiejska	Dębe Wielkie
mazowieckie	miński	Dobre	wiejska	Dobre
mazowieckie	miński	Halinów	miejsko-wiejska	Halinów
mazowieckie	miński	Jakubów	wiejska	Jakubów
mazowieckie	miński	Kałuszyn	miejsko-wiejska	Kałuszyn
mazowieckie	miński	Latowicz	wiejska	Latowicz
mazowieckie	miński	Mińsk Mazowiecki	miejska	Mińsk Mazowiecki
mazowieckie	miński	Mińsk Mazowiecki	wiejska	Mińsk Mazowiecki
mazowieckie	miński	Mrozy	miejsko-wiejska	Mrozy
mazowieckie	miński	Siennica	wiejska	Siennica
mazowieckie	miński	Stanisławów	wiejska	Stanisławów
mazowieckie	miński	Sulejówek	miejska	Sulejówek
mazowieckie	mławski	Dzierzgowo	wiejska	Dzierzgowo
mazowieckie	mławski	Lipowiec Kościelny	wiejska	Lipowiec Kościelny
mazowieckie	mławski	Mława	miejska	Mława
mazowieckie	mławski	Radzanów	wiejska	Radzanów
mazowieckie	mławski	Strzegowo	wiejska	Strzegowo
mazowieckie	mławski	Stupsk	wiejska	Stupsk
mazowieckie	mławski	Szreńsk	wiejska	Szreńsk
mazowieckie	mławski	Szydłowo	wiejska	Szydłowo
mazowieckie	mławski	Wieczfnia Kościelna	wiejska	Wieczfnia Kościelna
mazowieckie	mławski	Wiśniewo	wiejska	Wiśniewo
mazowieckie	nowodworski	Czosnów	wiejska	Czosnów
mazowieckie	nowodworski	Leoncin	wiejska	Leoncin
mazowieckie	nowodworski	Nasielsk	miejsko-wiejska	Nasielsk
mazowieckie	nowodworski	Nowy Dwór Mazowiecki	miejska	Nowy Dwór Mazowiecki
mazowieckie	nowodworski	Pomiechówek	wiejska	Pomiechówek
mazowieckie	nowodworski	Zakroczym	miejsko-wiejska	Zakroczym
mazowieckie	ostrołęcki	Baranowo	wiejska	Baranowo
mazowieckie	ostrołęcki	Czarnia	wiejska	Czarnia
mazowieckie	ostrołęcki	Czerwin	wiejska	Czerwin
mazowieckie	ostrołęcki	Goworowo	wiejska	Goworowo
mazowieckie	ostrołęcki	Kadzidło	wiejska	Kadzidło
mazowieckie	ostrołęcki	Lelis	wiejska	Lelis
mazowieckie	ostrołęcki	Łyse	wiejska	Łyse
mazowieckie	ostrołęcki	Myszyniec	miejsko-wiejska	Myszyniec
mazowieckie	ostrołęcki	Olszewo-Borki	wiejska	Olszewo-Borki
mazowieckie	ostrołęcki	Rzekuń	wiejska	Rzekuń
mazowieckie	ostrołęcki	Troszyn	wiejska	Troszyn
mazowieckie	Ostrołęka	Ostrołęka	miejska	Ostrołęka
mazowieckie	ostrowski	Andrzejewo	wiejska	Andrzejewo
mazowieckie	ostrowski	Boguty-Pianki	wiejska	Boguty-Pianki
mazowieckie	ostrowski	Brok	miejsko-wiejska	Brok
mazowieckie	ostrowski	Małkinia Górna	wiejska	Małkinia Górna
mazowieckie	ostrowski	Nur	wiejska	Nur
mazowieckie	ostrowski	Ostrów Mazowiecka	miejska	Ostrów Mazowiecka
mazowieckie	ostrowski	Ostrów Mazowiecka	wiejska	Ostrów Mazowiecka
mazowieckie	ostrowski	Stary Lubotyń	wiejska	Stary Lubotyń
mazowieckie	ostrowski	Szulborze Wielkie	wiejska	Szulborze Wielkie
mazowieckie	ostrowski	Wąsewo	wiejska	Wąsewo
mazowieckie	ostrowski	Zaręby Kościelne	wiejska	Zaręby Kościelne
mazowieckie	otwocki	Celestynów	wiejska	Celestynów
mazowieckie	otwocki	Józefów	miejska	Józefów
mazowieckie	otwocki	Karczew	miejsko-wiejska	Karczew
mazowieckie	otwocki	Kołbiel	wiejska	Kołbiel
mazowieckie	otwocki	Osieck	wiejska	Osieck
mazowieckie	otwocki	Otwock	miejska	Otwock
mazowieckie	otwocki	Sobienie-Jeziory	wiejska	Sobienie-Jeziory
mazowieckie	otwocki	Wiązowna	wiejska	Wiązowna
mazowieckie	piaseczyński	Góra Kalwaria	miejsko-wiejska	Góra Kalwaria
mazowieckie	piaseczyński	Konstancin-Jeziorna	miejsko-wiejska	Konstancin-Jeziorna
mazowieckie	piaseczyński	Lesznowola	wiejska	Lesznowola
mazowieckie	piaseczyński	Piaseczno	miejsko-wiejska	Piaseczno
mazowieckie	piaseczyński	Prażmów	wiejska	Prażmów
mazowieckie	piaseczyński	Tarczyn	miejsko-wiejska	Tarczyn
mazowieckie	Płock	Płock	miejska	Płock
mazowieckie	płocki	Bielsk	wiejska	Bielsk
mazowieckie	płocki	Bodzanów	wiejska	Bodzanów
mazowieckie	płocki	Brudzeń Duży	wiejska	Brudzeń Duży
mazowieckie	płocki	Bulkowo	wiejska	Bulkowo
mazowieckie	płocki	Drobin	miejsko-wiejska	Drobin
mazowieckie	płocki	Gąbin	miejsko-wiejska	Gąbin
mazowieckie	płocki	Łąck	wiejska	Łąck
mazowieckie	płocki	Mała Wieś	wiejska	Mała Wieś
mazowieckie	płocki	Nowy Duninów	wiejska	Nowy Duninów
mazowieckie	płocki	Radzanowo	wiejska	Radzanowo
mazowieckie	płocki	Słubice	wiejska	Słubice
mazowieckie	płocki	Słupno	wiejska	Słupno
mazowieckie	płocki	Stara Biała	wiejska	Stara Biała
mazowieckie	płocki	Staroźreby	wiejska	Staroźreby
mazowieckie	płocki	Wyszogród	miejsko-wiejska	Wyszogród
mazowieckie	płoński	Baboszewo	wiejska	Baboszewo
mazowieckie	płoński	Czerwińsk nad Wisłą	wiejska	Czerwińsk nad Wisłą
mazowieckie	płoński	Dzierzążnia	wiejska	Dzierzążnia
mazowieckie	płoński	Joniec	wiejska	Joniec
mazowieckie	płoński	Naruszewo	wiejska	Naruszewo
mazowieckie	płoński	Nowe Miasto	wiejska	Nowe Miasto
mazowieckie	płoński	Płońsk	miejska	Płońsk
mazowieckie	płoński	Płońsk	wiejska	Płońsk
mazowieckie	płoński	Raciąż	miejska	Raciąż
mazowieckie	płoński	Raciąż	wiejska	Raciąż
mazowieckie	płoński	Sochocin	wiejska	Sochocin
mazowieckie	płoński	Załuski	wiejska	Załuski
mazowieckie	pruszkowski	Brwinów	miejsko-wiejska	Brwinów
mazowieckie	pruszkowski	Michałowice	wiejska	Reguły
mazowieckie	pruszkowski	Nadarzyn	wiejska	Nadarzyn
mazowieckie	pruszkowski	Piastów	miejska	Piastów
mazowieckie	pruszkowski	Pruszków	miejska	Pruszków
mazowieckie	pruszkowski	Raszyn	wiejska	Raszyn
mazowieckie	przasnyski	Chorzele	miejsko-wiejska	Chorzele
mazowieckie	przasnyski	Czernice Borowe	wiejska	Czernice Borowe
mazowieckie	przasnyski	Jednorożec	wiejska	Jednorożec
mazowieckie	przasnyski	Krasne	wiejska	Krasne
mazowieckie	przasnyski	Krzynowłoga Mała	wiejska	Krzynowłoga Mała
mazowieckie	przasnyski	Przasnysz	miejska	Przasnysz
mazowieckie	przasnyski	Przasnysz	wiejska	Przasnysz
mazowieckie	przysuski	Borkowice	wiejska	Borkowice
mazowieckie	przysuski	Gielniów	wiejska	Gielniów
mazowieckie	przysuski	Klwów	wiejska	Klwów
mazowieckie	przysuski	Odrzywół	wiejska	Odrzywół
mazowieckie	przysuski	Potworów	wiejska	Potworów
mazowieckie	przysuski	Przysucha	miejsko-wiejska	Przysucha
mazowieckie	przysuski	Rusinów	wiejska	Rusinów
mazowieckie	przysuski	Wieniawa	wiejska	Wieniawa
mazowieckie	pułtuski	Gzy	wiejska	Gzy
mazowieckie	pułtuski	Obryte	wiejska	Obryte
mazowieckie	pułtuski	Pokrzywnica	wiejska	Pokrzywnica
mazowieckie	pułtuski	Pułtusk	miejsko-wiejska	Pułtusk
mazowieckie	pułtuski	Świercze	wiejska	Świercze
mazowieckie	pułtuski	Winnica	wiejska	Winnica
mazowieckie	pułtuski	Zatory	wiejska	Zatory
mazowieckie	Radom	Radom	miejska	Radom
mazowieckie	radomski	Gózd	wiejska	Gózd
mazowieckie	radomski	Iłża	miejsko-wiejska	Iłża
mazowieckie	radomski	Jastrzębia	wiejska	Jastrzębia
mazowieckie	radomski	Jedlińsk	wiejska	Jedlińsk
mazowieckie	radomski	Jedlnia-Letnisko	wiejska	Jedlnia-Letnisko
mazowieckie	radomski	Kowala	wiejska	Kowala
mazowieckie	radomski	Pionki	miejska	Pionki
mazowieckie	radomski	Pionki	wiejska	Pionki
mazowieckie	radomski	Przytyk	wiejska	Przytyk
mazowieckie	radomski	Skaryszew	miejsko-wiejska	Skaryszew
mazowieckie	radomski	Wierzbica	wiejska	Wierzbica
mazowieckie	radomski	Wolanów	wiejska	Wolanów
mazowieckie	radomski	Zakrzew	wiejska	Zakrzew
mazowieckie	Siedlce	Siedlce	miejska	Siedlce
mazowieckie	siedlecki	Domanice	wiejska	Domanice
mazowieckie	siedlecki	Korczew	wiejska	Korczew
mazowieckie	siedlecki	Kotuń	wiejska	Kotuń
mazowieckie	siedlecki	Mokobody	wiejska	Mokobody
mazowieckie	siedlecki	Mordy	miejsko-wiejska	Mordy
mazowieckie	siedlecki	Paprotnia	wiejska	Paprotnia
mazowieckie	siedlecki	Przesmyki	wiejska	Przesmyki
mazowieckie	siedlecki	Siedlce	wiejska	Siedlce
mazowieckie	siedlecki	Skórzec	wiejska	Skórzec
mazowieckie	siedlecki	Suchożebry	wiejska	Suchożebry
mazowieckie	siedlecki	Wiśniew	wiejska	Wiśniew
mazowieckie	siedlecki	Wodynie	wiejska	Wodynie
mazowieckie	siedlecki	Zbuczyn	wiejska	Zbuczyn
mazowieckie	sierpecki	Gozdowo	wiejska	Gozdowo
mazowieckie	sierpecki	Mochowo	wiejska	Mochowo
mazowieckie	sierpecki	Rościszewo	wiejska	Rościszewo
mazowieckie	sierpecki	Sierpc	miejska	Sierpc
mazowieckie	sierpecki	Sierpc	wiejska	Sierpc
mazowieckie	sierpecki	Szczutowo	wiejska	Szczutowo
mazowieckie	sierpecki	Zawidz	wiejska	Zawidz
mazowieckie	sochaczewski	Brochów	wiejska	Brochów
mazowieckie	sochaczewski	Iłów	wiejska	Iłów
mazowieckie	sochaczewski	Młodzieszyn	wiejska	Młodzieszyn
mazowieckie	sochaczewski	Nowa Sucha	wiejska	Nowa Sucha
mazowieckie	sochaczewski	Rybno	wiejska	Rybno
mazowieckie	sochaczewski	Sochaczew	miejska	Sochaczew
mazowieckie	sochaczewski	Sochaczew	wiejska	Sochaczew
mazowieckie	sochaczewski	Teresin	wiejska	Teresin
mazowieckie	sokołowski	Bielany	wiejska	Bielany
mazowieckie	sokołowski	Ceranów	wiejska	Ceranów
mazowieckie	sokołowski	Jabłonna Lacka	wiejska	Jabłonna Lacka
mazowieckie	sokołowski	Kosów Lacki	miejsko-wiejska	Kosów Lacki
mazowieckie	sokołowski	Repki	wiejska	Repki
mazowieckie	sokołowski	Sabnie	wiejska	Sabnie
mazowieckie	sokołowski	Sokołów Podlaski	miejska	Sokołów Podlaski
mazowieckie	sokołowski	Sokołów Podlaski	wiejska	Sokołów Podlaski
mazowieckie	sokołowski	Sterdyń	wiejska	Sterdyń
mazowieckie	szydłowiecki	Chlewiska	wiejska	Chlewiska
mazowieckie	szydłowiecki	Jastrząb	wiejska	Jastrząb
mazowieckie	szydłowiecki	Mirów	wiejska	Mirów
mazowieckie	szydłowiecki	Orońsko	wiejska	Orońsko
mazowieckie	szydłowiecki	Szydłowiec	miejsko-wiejska	Szydłowiec
mazowieckie	Warszawa	Warszawa	miejska	Warszawa
mazowieckie	warszawski zachodni	Błonie	miejsko-wiejska	Błonie
mazowieckie	warszawski zachodni	Izabelin	wiejska	Izabelin C
mazowieckie	warszawski zachodni	Kampinos	wiejska	Kampinos
mazowieckie	warszawski zachodni	Leszno	wiejska	Leszno
mazowieckie	warszawski zachodni	Łomianki	miejsko-wiejska	Łomianki
mazowieckie	warszawski zachodni	Ożarów Mazowiecki	miejsko-wiejska	Ożarów Mazowiecki
mazowieckie	warszawski zachodni	Stare Babice	wiejska	Stare Babice
mazowieckie	węgrowski	Grębków	wiejska	Grębków
mazowieckie	węgrowski	Korytnica	wiejska	Korytnica
mazowieckie	węgrowski	Liw	wiejska	Węgrów
mazowieckie	węgrowski	Łochów	miejsko-wiejska	Łochów
mazowieckie	węgrowski	Miedzna	wiejska	Miedzna
mazowieckie	węgrowski	Sadowne	wiejska	Sadowne
mazowieckie	węgrowski	Stoczek	wiejska	Stoczek
mazowieckie	węgrowski	Węgrów	miejska	Węgrów
mazowieckie	węgrowski	Wierzbno	wiejska	Wierzbno
mazowieckie	wołomiński	Dąbrówka	wiejska	Dąbrówka
mazowieckie	wołomiński	Jadów	wiejska	Jadów
mazowieckie	wołomiński	Klembów	wiejska	Klembów
mazowieckie	wołomiński	Kobyłka	miejska	Kobyłka
mazowieckie	wołomiński	Marki	miejska	Marki
mazowieckie	wołomiński	Poświętne	wiejska	Poświętne
mazowieckie	wołomiński	Radzymin	miejsko-wiejska	Radzymin
mazowieckie	wołomiński	Strachówka	wiejska	Strachówka
mazowieckie	wołomiński	Tłuszcz	miejsko-wiejska	Tłuszcz
mazowieckie	wołomiński	Wołomin	miejsko-wiejska	Wołomin
mazowieckie	wołomiński	Ząbki	miejska	Ząbki
mazowieckie	wołomiński	Zielonka	miejska	Zielonka
mazowieckie	wyszkowski	Brańszczyk	wiejska	Brańszczyk
mazowieckie	wyszkowski	Długosiodło	wiejska	Długosiodło
mazowieckie	wyszkowski	Rząśnik	wiejska	Rząśnik
mazowieckie	wyszkowski	Somianka	wiejska	Somianka
mazowieckie	wyszkowski	Wyszków	miejsko-wiejska	Wyszków
